timestamp,src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_packets,total_bytes,avg_packet_size,min_packet_size,max_packet_size,packets_per_second,bytes_per_second,syn_count,ack_count,fin_count,rst_count,psh_count,unique_src_ports,unique_dst_ports,inter_arrival_mean,inter_arrival_std,inter_arrival_cv,inter_arrival_min,inter_arrival_max,burst_count,burst_duration_avg,fwd_packet_count,bwd_packet_count,fwd_bwd_packet_ratio,fwd_bwd_bytes_ratio,fwd_avg_packet_size,bwd_avg_packet_size,reply_rate,syn_ack_ratio,completed_sessions,incomplete_ratio,avg_session_duration,payload_size_entropy,src_port_entropy,icmp_type_entropy,pkt_size_std,pkt_size_variance,small_pkt_ratio,large_pkt_ratio,top_dst_port,top_dst_port_ratio,dst_port_std,well_known_port_ratio,ephemeral_port_ratio,sequential_port_score,is_broadcast_dst,flows_per_window,device_total_flows,device_avg_pkt_rate,device_pkt_rate_deviation,device_avg_byte_rate,device_byte_rate_deviation,device_unique_dst_ips,device_unique_dst_ports,device_new_dst_ratio,device_protocol_dist_tcp,device_protocol_dist_udp,device_protocol_dist_icmp,device_avg_payload_size,device_payload_size_deviation,is_registered_iot,is_gateway,device_age_seconds,is_baseline_mature,network_active_flows,network_total_pps,network_total_bps,network_unique_src_ips,network_unique_dst_ips,network_avg_flow_duration,network_entropy_src_ip,network_entropy_dst_port,active_snort_alerts,distinct_alert_types,broadcast_ratio,multicast_ratio,arp_broadcast_ratio,arp_reply_rate,arp_request_rate,arp_reply_request_ratio,arp_gratuitous_count,arp_unsolicited_count,mac_ip_binding_changes,ip_mac_binding_changes,label,attack_type,snort_sid
2026-06-21T10:32:00.647628,10.0.0.2,10.0.0.4,55512,80,TCP,0.0074,12,952,79.33,66,138,1618.9015,128432.8533,2,10,2,0,2,1,1,0.000674,0.001106,1.6407,9.3e-05,0.003703,3,0.35,12,10,1.0909,0.4207,79.33,226.2,0.8333,0.1818,1,0.0,0.0074,1.2516,0.0,0.0,27.5725,760.2424,0.0,0.0,80,1.0,0.0,1.0,0.0,0.0,0,2,29,1477.1832,0.5653,121519.1917,0.575,0,0,0.0,0.3103,0.0,0.3793,77.8437,0.183,0,0,85.42,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:00.647754,10.0.0.4,10.0.0.2,80,55512,TCP,0.0074,10,2262,226.2,66,704,1353.3069,306118.0153,2,10,2,0,4,1,5,0.000821,0.000537,0.6539,0.000132,0.001774,1,0.1316,10,12,0.7692,2.3736,226.2,79.33,1.2,0.1818,1,0.0,0.0074,1.9219,0.0,0.0,259.4065,67291.7333,0.0,0.0,55512,1.0,8210.5854,0.0,0.6,0.0,0,6,84,1835.2025,-0.0077,343139.4214,0.3022,1,1,1.0,0.6786,0.0,0.2024,145.1224,1.2608,0,0,85.48,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:01.560253,10.0.0.6,10.0.0.4,38104,1883,TCP,0.001,1,74,74.0,74,74,1000.0,74000.0,1,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0,1,7,0.125,0.0591,74.0,178.71,1.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883,1.0,1274.9135,0.5,0.0,0.0,0,2,35,1650.4185,-0.2599,1154619.1843,-0.344,0,0,0.0,0.5714,0.0,0.1429,361.4025,-0.3414,1,0,85.46,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:01.560378,10.0.0.4,10.0.0.6,1883,38104,TCP,0.001,1,54,54.0,54,54,1000.0,54000.0,0,1,0,1,0,1,5,0.0,0.0,0.0,0.0,0.0,0,0.0,1,7,0.125,0.098,54.0,78.57,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38104,1.0,8210.5854,0.0,0.6,0.0,0,6,85,1787.013,-0.3063,339437.2808,-0.5945,2,2,1.0,0.6824,0.0,0.2,153.2302,-0.9511,0,0,85.48,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:01.676018,10.0.0.1,10.0.0.4,56852,80,TCP,0.0084,12,952,79.33,66,138,1429.9576,113443.3038,2,10,2,0,2,1,1,0.000763,0.001124,1.4735,9e-05,0.003033,3,0.28,12,10,1.0909,0.4207,79.33,226.2,0.8333,0.1818,1,0.0,0.0084,1.2516,0.0,0.0,27.5725,760.2424,0.0,0.0,80,1.0,0.0,1.0,0.0,0.0,0,1,35,1646.0662,0.1685,553337.7028,-0.346,0,0,0.0,0.3714,0.0,0.3143,384.8953,-0.3886,0,0,85.45,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:01.676156,10.0.0.4,10.0.0.1,80,56852,TCP,0.0081,10,2262,226.2,66,704,1241.1387,280745.5657,2,10,2,0,4,1,5,0.000895,0.001101,1.2303,9.4e-05,0.003031,2,0.1955,10,12,0.7692,2.3736,226.2,79.33,1.2,0.1818,1,0.0,0.0081,1.9219,0.0,0.0,259.4065,67291.7333,0.0,0.0,56852,1.0,8210.5854,0.0,0.6,0.0,0,6,86,1708.3117,-0.0994,310893.5527,0.218,3,3,1.0,0.686,0.0,0.1977,143.3072,1.2536,0,0,85.48,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:01.735063,10.0.0.2,10.0.0.3,0,0,ARP,0.001,2,84,42.0,42,42,2000.0,84000.0,0,0,0,0,0,0,1,0.000237,0.0,0.0,0.000237,0.000237,0,0.0,2,2,0.6667,0.9882,42.0,42.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,2,30,1491.355,1.0643,122210.5579,-0.0912,1,1,1.0,0.3333,0.0,0.3667,77.9927,-1.4162,0,0,85.43,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,normal,none
2026-06-21T10:32:01.735195,10.0.0.3,10.0.0.2,0,0,ARP,0.001,2,84,42.0,42,42,2000.0,84000.0,0,0,0,0,0,0,0,0.000371,0.0,0.0,0.000371,0.000371,0,0.0,2,2,0.6667,0.9882,42.0,42.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,32,1695.5828,0.8744,144776.5459,-0.2142,0,0,0.0,0.0,0.0,0.5938,82.0109,-1.1899,0,0,85.48,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,2000.0,0.0,2.0,0,0,0,0,0,normal,none
2026-06-21T10:32:02.524992,10.0.0.5,10.0.0.4,45266,8883,UDP,0.001,1,50,50.0,50,50,1000.0,50000.0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1.0,50.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8883,1.0,6224.661,0.5,0.0,0.0,0,2,42,2007.789,-0.3724,154573.446,-0.4941,1,1,1.0,0.2857,0.2619,0.2143,71.066,-0.7813,1,0,85.47,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:02.525198,10.0.0.4,10.0.0.5,0,0,ICMP,0.001,1,78,78.0,78,78,1000.0,78000.0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1.0,78.0,78.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8210.5854,0.0,0.6,0.0,0,6,87,1661.5944,-0.305,307878.754,-0.5097,4,4,1.0,0.6897,0.0,0.1954,151.5965,-0.6472,0,0,85.48,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:03.548487,10.0.0.6,10.0.0.4,48992,80,TCP,0.0017,6,476,79.33,66,138,3471.627,275415.7407,1,5,1,0,1,1,2,0.000346,0.000294,0.8499,0.000182,0.000866,0,0.0,6,7,0.75,0.3802,79.33,178.71,1.0,0.1667,1,0.0,0.0017,1.2516,0.0,0.0,28.9183,836.2667,0.0,0.0,80,1.0,1274.9135,0.5,0.0,0.0,0,2,36,1585.3766,1.9415,1046557.2658,-0.2301,1,1,1.0,0.5833,0.0,0.1389,332.6623,-0.3245,1,0,85.46,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:03.548664,10.0.0.4,10.0.0.6,80,48992,TCP,0.0016,6,1197,199.5,66,704,3657.2917,729629.6887,1,6,1,0,2,1,5,0.000328,0.000291,0.8875,0.000179,0.000848,0,0.0,6,7,0.75,2.1724,199.5,78.57,1.0,0.1429,1,0.0,0.0016,1.7925,0.0,0.0,254.6368,64839.9,0.0,0.0,48992,1.0,8210.5854,0.0,0.6,0.0,0,6,88,1595.4349,1.9806,284890.8786,1.8387,4,5,1.0,0.6818,0.0,0.2045,144.2368,0.9065,0,0,85.48,0,14,15.2,2050.2,6,6,0.003,2.1611,2.1557,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:05.565088,10.0.0.4,10.0.0.6,1883,59094,TCP,0.001,1,54,54.0,54,54,1000.0,54000.0,0,1,0,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12878,0.0001,0.0,54.0,1506.8,24.071,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59094,1.0,7092.9082,0.0,0.75,0.3333,0,4,89,1801.6206,-0.3202,329364.7596,-0.6051,0,0,0.0,0.6854,0.0,0.2022,149.7631,-0.9591,0,0,90.49,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:05.565259,10.0.0.6,10.0.0.4,0,1883,TCP,4.0062,2,148,74.0,74,74,0.4992,36.9432,2,0,0,0,0,2,2,4.006151,0.0,0.0,4.006151,4.006151,0,0.0,2,535,0.0037,0.0042,74.0,65.97,0.0415,2.0,0,0.5,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1883,1.0,2204.7589,0.0,0.0,0.0,0,2,37,1774.0017,-1.1552,969443.1133,-0.3775,0,0,0.0,0.5946,0.0,0.1351,307.3294,-0.3315,1,0,90.47,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:05.605370,10.0.0.6,10.0.0.4,44620,5001,TCP,3.2542,12876,19404376,1507.02,66,1514,3956.725,5962859.6043,1,12875,0,0,380,1,2,0.001625,0.002845,1.7504,8.9e-05,0.033974,0,0.0,12876,535,24.0224,549.7769,1507.02,65.97,0.0415,0.0001,1,0.0,3.2542,0.0845,0.0,0.0,74.7859,5592.9345,0.0,0.9908,5001,1.0,2204.7589,0.0,0.0,0.0,0,2,38,1596.6514,2.2602,872502.4963,2.9263,1,1,1.0,0.6053,0.0,0.1316,283.9964,2.8728,1,0,90.54,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:05.605540,10.0.0.4,10.0.0.6,5001,44620,TCP,3.2541,533,35186,66.02,66,74,163.7921,10812.7357,1,533,1,0,0,1,4,0.006117,0.008706,1.4232,9.7e-05,0.081304,117,1.4829,533,12878,0.0414,0.0018,66.02,1506.8,24.071,0.0019,1,0.0,3.2541,0.0197,0.0,0.0,0.3465,0.1201,0.0,0.0,44620,1.0,7092.9082,0.0,0.75,0.3333,0,4,90,1721.4585,-1.029,301828.2836,-0.7545,1,1,1.0,0.6889,0.0,0.2,140.1868,-0.7955,0,0,90.56,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:05.697106,10.0.0.2,10.0.0.4,58142,80,TCP,0.0023,6,476,79.33,66,138,2643.7466,209737.2312,1,5,1,0,1,1,1,0.000454,0.000367,0.8094,0.00019,0.001036,0,0.0,6,5,1.0,0.4205,79.33,226.2,0.8333,0.1667,1,0.0,0.0023,1.2516,0.0,0.0,28.9183,836.2667,0.0,0.0,80,1.0,0.0,1.0,0.0,0.0,0,2,31,1542.2195,1.8906,118389.5021,1.7913,0,0,0.0,0.3226,0.0,0.3548,74.3934,0.2221,0,0,90.51,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:05.697438,10.0.0.4,10.0.0.2,80,58142,TCP,0.0021,5,1131,226.2,66,704,2349.2237,531394.4017,1,5,1,0,2,1,4,0.000532,0.000285,0.5351,0.000245,0.00084,0,0.0,5,6,0.7143,2.3711,226.2,79.33,1.2,0.1667,1,0.0,0.0021,1.9219,0.0,0.0,275.1421,75703.2,0.0,0.0,58142,1.0,7092.9082,0.0,0.75,0.3333,0,4,91,1565.6919,0.8397,272726.7288,1.112,1,2,1.0,0.6923,0.0,0.1978,132.7696,1.2605,0,0,90.57,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:06.583096,10.0.0.3,10.0.0.1,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.5,0.9899,98.0,98.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,33,1726.0245,-0.4511,138698.8913,-0.0279,0,0,0.0,0.0,0.0,0.5758,78.0098,0.8453,0,0,90.57,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:06.583309,10.0.0.1,10.0.0.3,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.5,0.9899,98.0,98.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,36,1624.4554,-0.3044,509348.2629,-0.3613,0,0,0.0,0.3889,0.0,0.3056,354.3391,-0.3455,0,0,90.53,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:06.583578,10.0.0.3,10.0.0.2,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.5,0.9899,98.0,98.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,34,1653.4221,-0.4432,134629.0022,-0.0275,1,1,1.0,0.0,0.0,0.5882,80.0088,0.8243,0,0,90.57,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:06.583776,10.0.0.2,10.0.0.3,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0.5,0.9899,98.0,98.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,2,32,1652.3722,-0.3562,127524.275,0.0617,1,1,1.0,0.3438,0.0,0.3438,74.8874,1.0167,0,0,90.51,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:09.571538,10.0.0.4,10.0.0.6,1883,59096,TCP,0.001,1,54,54.0,54,54,1000.0,54000.0,0,1,0,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0,0.0,1,12878,0.0001,0.0,54.0,1506.8,24.071,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59096,1.0,7092.9082,0.0,0.75,0.3333,0,4,92,1644.0451,-0.3165,298593.4961,-0.605,2,3,1.0,0.6957,0.0,0.1957,142.1127,-0.9528,0,0,90.57,0,11,2685.6,3888363.4,5,5,0.9568,0.2529,0.2556,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:10.467943,10.0.0.5,10.0.0.4,0,0,ICMP,0.001,1,98,98.0,98,98,1000.0,98000.0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,1,2,0.3333,0.5537,98.0,88.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6224.661,0.5,0.0,0.0,0,3,43,1907.0101,-0.3675,144116.1014,-0.0388,0,0,0.0,0.2791,0.2791,0.2093,68.9594,1.3439,1,0,95.56,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:10.468207,10.0.0.4,10.0.0.5,0,0,ICMP,1.0704,2,176,88.0,78,98,1.8685,164.4311,0,0,0,0,0,0,5,1.070357,0.0,0.0,1.070357,1.070357,0,0.0,2,1,1.0,1.7778,88.0,98.0,0.5,0.0,0,0.0,0.0,1.0,0.0,1.0,14.1421,200,0.0,0.0,0,0.0,8743.372,0.0,0.4,0.0,0,6,93,1579.6406,-1.1684,274134.1465,-0.7934,0,0,0.0,0.6989,0.0,0.1935,133.3014,-0.5093,0,0,95.57,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:10.690875,10.0.0.2,10.0.0.4,58154,80,TCP,0.0163,12,952,79.33,66,138,737.3628,58497.4495,2,10,2,0,2,1,1,0.001479,0.001978,1.337,8.6e-05,0.005148,4,0.3595,12,10,1.0909,0.4207,79.33,226.2,0.8333,0.1818,1,0.0,0.0163,1.2516,0.0,0.0,27.5725,760.2424,0.0,0.0,80,1.0,0.0,1.0,0.0,0.0,0,2,33,1587.135,-0.6936,124571.8475,-0.5202,0,0,0.0,0.3333,0.0,0.3636,77.1987,0.1877,0,0,95.52,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:10.691018,10.0.0.4,10.0.0.2,80,58154,TCP,0.016,10,2262,226.2,66,704,626.5954,141735.8697,2,10,2,0,4,1,5,0.001773,0.002494,1.4065,9.2e-05,0.005927,2,0.4882,10,12,0.7692,2.3736,226.2,79.33,1.2,0.1818,1,0.0,0.016,1.9219,0.0,0.0,259.4065,67291.7333,0.0,0.0,58154,1.0,8743.372,0.0,0.4,0.0,0,6,94,1421.8634,-0.6205,246737.175,-0.2786,1,1,1.0,0.6915,0.0,0.2021,128.7713,1.2644,0,0,95.57,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:10.701844,10.0.0.1,10.0.0.4,37792,80,TCP,0.0062,12,952,79.33,66,138,1934.7164,153487.5037,2,10,2,0,2,1,2,0.000564,0.001194,2.1179,8.4e-05,0.004134,4,0.1619,12,1824,0.0066,0.0078,79.33,66.89,0.4351,0.1818,1,0.0,0.0062,1.2516,0.0,0.0,27.5725,760.2424,0.0,0.0,80,1.0,3479.6725,0.5,0.0,0.0,0,3,37,1562.0098,0.7361,468213.4366,-0.281,0,0,0.0,0.3784,0.0,0.3243,328.7052,-0.3778,0,0,95.54,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:10.702044,10.0.0.4,10.0.0.1,80,37792,TCP,0.0061,10,2262,226.2,66,704,1642.8279,371607.6788,2,10,2,0,4,1,5,0.000676,0.001335,1.9742,8.8e-05,0.004213,2,0.3146,10,4192,0.0024,0.0004,226.2,1507.82,2.2982,0.1818,1,0.0,0.0061,1.9219,0.0,0.0,259.4065,67291.7333,0.0,0.0,37792,1.0,8743.372,0.0,0.4,0.0,0,6,95,1342.3366,0.2545,236237.0445,0.5519,2,2,1.0,0.6947,0.0,0.2,138.5141,1.2472,0,0,95.57,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:11.538428,10.0.0.5,10.0.0.4,47396,8883,UDP,0.001,1,50,50.0,50,50,1000.0,50000.0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1.0,50.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8883,1.0,6224.661,0.5,0.0,0.0,0,3,44,1816.3091,-0.3629,139504.4912,-0.4919,1,1,1.0,0.2727,0.2727,0.2273,71.8635,-0.7904,1,0,95.56,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:11.677225,10.0.0.5,10.0.0.4,37402,80,TCP,0.0037,6,491,81.83,66,153,1616.7175,132301.3789,1,5,1,0,1,1,2,0.000742,0.001095,1.4759,0.0001,0.002688,2,0.1522,6,6,0.8571,0.3972,81.83,205.83,1.0,0.1667,1,0.0,0.0037,1.2516,0.0,0.0,35.011,1225.7667,0.0,0.0,80,1.0,6224.661,0.5,0.0,0.0,0,3,45,1734.6782,0.1698,130554.0421,0.2994,1,2,1.0,0.2667,0.2889,0.2222,69.6771,0.6175,1,0,95.56,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:11.677380,10.0.0.4,10.0.0.5,80,37402,TCP,0.0037,6,1235,205.83,66,742,1635.9503,336733.1106,1,6,1,0,2,1,5,0.000734,0.000885,1.2068,0.000188,0.002302,1,0.1881,6,6,0.8571,2.5102,205.83,81.83,1.0,0.1429,1,0.0,0.0037,1.7925,0.0,0.0,269.7202,72748.9667,0.0,0.0,37402,1.0,8743.372,0.0,0.4,0.0,0,6,96,1372.3857,0.2472,249774.1079,0.422,3,3,1.0,0.6979,0.0,0.1979,147.2827,0.9714,0,0,95.58,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
2026-06-21T10:32:11.720326,10.0.0.3,10.0.0.2,0,0,ARP,0.001,2,84,42.0,42,42,2000.0,84000.0,0,0,0,0,0,0,0,0.000893,0.0,0.0,0.000893,0.000893,0,0.0,2,2,0.6667,0.9882,42.0,42.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,35,1588.0799,0.8988,130966.102,-0.2158,0,0,0.0,0.0,0.0,0.6,81.8079,-1.2071,0,0,95.58,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,2000.0,4000.0,0.4,0,0,0,0,0,normal,none
2026-06-21T10:32:11.720521,10.0.0.3,10.0.0.1,0,0,ARP,0.001,4,168,42.0,42,42,4000.0,168000.0,0,0,0,0,0,0,0,0.000327,0.00023,0.7029,0.000185,0.000592,0,0.0,4,4,0.8,0.9941,42.0,42.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,36,1629.2719,3.5539,126269.4918,0.9349,1,1,1.0,0.0,0.0,0.5833,77.8271,-1.1667,0,0,95.58,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,2000.0,4000.0,0.4,0,0,0,0,0,normal,none
2026-06-21T10:32:11.720975,10.0.0.1,10.0.0.3,0,0,ARP,0.0016,4,168,42.0,42,42,2514.1939,105596.1445,0,0,0,0,0,0,2,0.00053,0.000482,0.9087,0.000103,0.001052,1,0.1025,4,4,0.8,0.9941,42.0,42.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,3479.6725,0.5,0.0,0.0,0,3,38,1599.2805,1.3679,436740.8433,-0.3425,1,1,1.0,0.3947,0.0,0.3158,303.768,-0.448,0,0,95.54,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,1257.097,1257.097,0.6667,0,0,0,0,0,normal,none
2026-06-21T10:32:11.722333,10.0.0.2,10.0.0.3,0,0,ARP,0.001,2,84,42.0,42,42,2000.0,84000.0,0,0,0,0,0,0,1,0.00033,0.0,0.0,0.00033,0.00033,0,0.0,2,2,0.6667,0.9882,42.0,42.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,2,34,1502.1578,0.9853,117964.4077,-0.1313,1,1,1.0,0.3529,0.0,0.3529,77.4121,-1.4353,0,0,95.52,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,2000.0,0.0,2.0,0,0,0,0,0,normal,none
2026-06-21T10:32:12.987460,10.0.0.1,10.0.0.4,50102,5001,TCP,2.4709,4180,6319848,1511.93,66,1514,1691.7058,2557732.8597,2,4178,0,0,902,1,2,0.001236,0.002155,1.7437,8.6e-05,0.015984,425,0.2103,4180,1824,2.2904,51.8008,1511.93,66.89,0.4351,0.0005,1,0.0,2.4709,0.0239,0.0,0.0,50.3943,2539.5838,0.0,0.9986,5001,1.0,3479.6725,0.5,0.0,0.0,0,3,39,1690.7718,0.4108,403626.3734,3.0517,2,2,1.0,0.3846,0.0,0.3077,277.5912,2.5748,0,0,95.57,0,17,1213.6,1289739.6,6,6,0.3572,0.9349,0.9745,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,normal,none
